serial_num	species	lib_type	srr_number	URL	title	A1	C1	G1	T1	N1	A2	C2	G2	T2	N2	A3	C3	G3	T3	N3	A4	C4	G4	T4	N4	A5	C5	G5	T5	N5	A6	C6	G6	T6	N6	A7	C7	G7	T7	N7	A8	C8	G8	T8	N8	A9	C9	G9	T9	N9	A10	C10	G10	T10	N10	A11	C11	G11	T11	N11	A12	C12	G12	T12	N12	A13	C13	G13	T13	N13	A14	C14	G14	T14	N14	A15	C15	G15	T15	N15	A16	C16	G16	T16	N16	A17	C17	G17	T17	N17	A18	C18	G18	T18	N18	A19	C19	G19	T19	N19	A20	C20	G20	T20	N20	A21	C21	G21	T21	N21	A22	C22	G22	T22	N22	A23	C23	G23	T23	N23	A24	C24	G24	T24	N24	A25	C25	G25	T25	N25	A26	C26	G26	T26	N26	A27	C27	G27	T27	N27	A28	C28	G28	T28	N28	A29	C29	G29	T29	N29	A30	C30	G30	T30	N30	A31	C31	G31	T31	N31	A32	C32	G32	T32	N32	A33	C33	G33	T33	N33	A34	C34	G34	T34	N34	A35	C35	G35	T35	N35	A36	C36	G36	T36	N36	A37	C37	G37	T37	N37	A38	C38	G38	T38	N38	A39	C39	G39	T39	N39	A40	C40	G40	T40	N40	A41	C41	G41	T41	N41	A42	C42	G42	T42	N42	A43	C43	G43	T43	N43	A44	C44	G44	T44	N44	A45	C45	G45	T45	N45	A46	C46	G46	T46	N46	A47	C47	G47	T47	N47	A48	C48	G48	T48	N48	A49	C49	G49	T49	N49	A50	C50	G50	T50	N50	
entry_no	species	type	SRR	URL	title	
entry_no	species	type	SRR	URL	title	
13181	Homo sapiens	RIP-Seq	SRR7882633	ftp.sra.ebi.ac.uk/vol1/fastq/SRR788/003/SRR7882633/SRR7882633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR788/003/SRR7882633/SRR7882633_2.fastq.gz	RNA immunoprecipitation and sequencing of aminoacyl-tRNA synthetase-specific genes	9	57	23	9	0	15	21	15	48	0	18	34	20	25	0	29	25	23	22	0	30	18	24	26	0	31	20	20	27	0	20	19	16	43	0	19	27	18	33	0	19	26	18	36	0	34	20	21	24	0	24	27	25	22	0	21	26	22	28	0	24	25	21	28	0	25	24	21	29	0	24	25	22	28	0	24	25	23	27	0	25	24	22	27	0	24	25	22	27	0	24	25	22	26	0	25	24	22	27	0	24	25	22	26	0	25	25	22	26	0	25	24	22	28	0	24	24	22	27	0	24	25	22	26	0	25	24	22	27	0	24	25	22	27	0	25	25	22	26	0	25	24	22	27	0	24	25	22	27	0	25	25	22	26	0	25	24	22	27	0	25	25	22	27	0	25	25	22	26	0	25	24	22	27	0	24	25	22	27	0	24	25	22	26	0	25	24	22	27	0	24	25	22	27	0	25	25	22	26	0	25	24	23	27	0	24	25	22	27	0	25	25	22	26	0	25	24	22	27	0	24	25	22	27	0	24	25	22	26	0	25	24	22	27	0	24	25	22	27	0	24	25	23	26	0	25	24	22	27	0
10124	Homo sapiens	RIP-Seq	SRR9110376	ftp.sra.ebi.ac.uk/vol1/fastq/SRR911/006/SRR9110376/SRR9110376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR911/006/SRR9110376/SRR9110376_2.fastq.gz	Mitosis-related phosphorylation of the eukaryotic translation suppressor 4E-BP1 and its interaction with eukaryotic translation initiation factor 4E (eIF4E)	
11581	Mus musculus	RIP-Seq	SRR8417879	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417879/SRR8417879.fastq.gz	Charting DENR-dependent translation reinitiation uncovers predictive uORF features and links to circadian timekeeping via Clock	26	26	19	27	0	25	25	21	27	0	29	23	20	27	0	27	26	21	24	0	0	0	100	0	0	100	0	0	0	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	50	0	0	49	0	50	0	0	49	0	25	0	0	73	0	45	12	5	36	0	20	26	25	28	0	28	21	35	15	0	20	20	35	23	0	22	29	32	15	0	20	22	42	14	0	18	30	34	16	0	27	27	26	17	0	28	25	32	13	0	18	25	37	19	0	27	28	30	13	0	21	22	39	16	0	21	32	32	13	0	17	20	47	15	0	21	19	40	18	0	22	19	33	24	0	17	26	31	23	0	19	36	26	17	0	28	23	27	19	0	20	25	38	16	0	22	31	29	16	0	28	23	28	19	0	17	25	37	19	0	17	26	37	18	0	29	26	27	16	0	26	26	27	19	0	17	24	27	29	0	19	29	35	14	0	19	36	27	16	0	20	33	29	16	0	22	25	36	14	0	34	23	27	13	0	19	23	41	15	0	25	25	28	19	0	18	34	26	20	0	22	31	27	18	0	21	23	37	17	0	30	24	27	17	0
21096	Homo sapiens	RIP-Seq	SRR9847672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9847672/SRR9847672_1.fastq.gz	An In Vivo Genome-Wide CRISPR Screen Identifies the RNA-Binding Protein Staufen2 as a Key Regulator of Myeloid Leukemia	100	0	0	0	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	0	100	0	0	0	0	0	0	0	100	0	20	31	31	16	0	14	40	34	10	0	14	39	34	12	0	14	37	36	11	0	15	36	35	12	0	16	34	34	13	0	18	34	33	13	0	18	33	33	14	0	15	34	34	15	0	15	36	33	14	0	14	36	34	14	0	14	36	34	13	0	14	35	33	16	0	14	34	33	17	0	16	34	33	15	0	15	37	32	15	0	15	35	34	14	0	15	36	33	14	0	15	37	31	15	0	15	34	33	15	0	17	31	35	15	0	16	32	36	14	0	16	33	34	15	0	17	33	34	14	0	15	34	34	15	0	17	32	36	14	0	16	32	36	14	0	15	34	33	15	0	15	34	34	15	0	17	34	32	14	0	16	34	33	14	0	16	32	35	15	0	17	33	34	14	0	17	35	32	15	0	18	33	32	15	0	19	31	32	17	0	18	33	32	16	0	17	32	34	15	0	17	31	35	15	0	19	31	33	15	0	19	32	32	16	0	18	33	31	16	0	19	33	30	16	0
14296	Homo sapiens	RIP-Seq	SRR11816542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/042/SRR11816542/SRR11816542_1.fastq.gz	MYC Promotes Cancer Progression by Modulating m6A Modification to Suppress Target Gene Translation	7	59	26	6	0	12	20	16	50	0	15	37	19	26	0	26	25	21	26	0	29	17	23	30	0	32	18	18	31	0	23	16	14	46	0	23	20	15	40	0	21	20	16	42	0	35	16	17	30	0	27	21	23	27	0	24	21	20	33	0	24	20	20	34	0	26	19	20	33	0	25	20	20	32	0	27	21	20	30	0	25	20	21	32	0	26	21	20	30	0	25	22	21	29	0	27	20	21	30	0	25	21	21	30	0	27	21	21	28	0	26	21	21	29	0	27	22	21	28	0	26	23	21	28	0	27	22	21	28	0	27	22	21	28	0	28	22	21	27	0	27	21	21	28	0	27	22	21	28	0	26	23	22	27	0	26	21	21	29	0	26	23	21	27	0	27	23	22	27	0	27	22	22	28	0	26	23	21	27	0	26	23	22	27	0	26	23	22	28	0	26	23	21	27	0	26	23	22	27	0	27	22	22	27	0	25	23	21	28	0	26	24	21	27	0	27	22	21	28	0	26	22	21	29	0	27	23	21	27	0	26	22	22	28	0	26	23	22	28	0	26	23	22	27	0	26	22	22	28	0
8639	Mus musculus	RIP-Seq	SRR10033928	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/028/SRR10033928/SRR10033928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/028/SRR10033928/SRR10033928_2.fastq.gz	Transcriptional profiling of neurons in the mouse cortex-amygdala transition zone (CxA)	27	23	20	28	0	26	18	22	32	0	26	19	20	34	0	25	19	20	34	0	25	18	26	29	0	25	18	22	32	0	27	18	27	26	0	26	18	21	32	0	26	18	21	33	0	26	19	21	32	0	25	19	26	28	0	31	19	21	27	0	27	19	23	29	0	26	20	22	30	0	26	20	22	30	0	26	20	22	30	0	26	20	22	30	0	26	20	22	30	0	27	20	22	30	0	27	19	21	30	0	27	20	21	30	0	27	20	21	30	0	27	20	21	30	0	27	20	21	30	0	27	20	21	30	0	27	20	21	29	0	27	20	21	29	0	27	20	21	29	0	27	20	22	29	0	27	20	21	29	0	27	21	21	29	0	27	20	21	29	0	27	21	21	29	0	27	21	21	29	0	27	21	21	29	0	27	20	22	29	0	27	21	21	29	0	27	21	21	29	0	27	21	22	29	0	27	21	22	29	0	27	21	22	29	0	27	20	22	29	0	27	21	21	29	0	27	21	21	29	0	27	21	21	29	0	27	21	21	29	0	27	21	21	29	0	26	21	22	29	0	27	21	22	29	0	27	21	21	29	0
11233	Homo sapiens	RIP-Seq	SRR8170406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/006/SRR8170406/SRR8170406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/006/SRR8170406/SRR8170406_2.fastq.gz	Genome-wide identification of mRNA 5-methylcytosine in mammals [RIP_seq]	8	30	55	4	0	18	25	27	28	0	7	32	29	30	0	10	40	31	17	0	13	23	41	21	0	18	22	36	22	0	33	13	17	35	0	32	16	18	32	0	19	17	29	33	0	37	15	18	28	0	23	18	32	25	0	22	29	20	28	0	33	18	20	27	0	23	29	20	27	0	33	18	20	26	0	22	29	21	26	0	22	18	31	26	0	22	19	20	37	0	22	30	20	26	0	23	18	21	37	0	22	19	31	25	0	33	20	21	24	0	33	20	20	25	0	22	31	21	25	0	22	20	21	34	0	22	30	21	25	0	22	30	21	25	0	33	20	21	25	0	23	19	31	25	0	22	20	20	35	0	23	30	21	24	0	33	20	20	25	0	23	30	20	25	0	32	20	21	25	0	23	29	21	25	0	32	20	21	25	0	22	20	31	25	0	23	19	21	35	0	22	20	31	25	0	32	19	21	25	0	22	20	21	35	0	22	30	21	26	0	22	20	22	34	0	22	30	21	25	0	22	20	31	25	0	22	20	21	35	0	32	19	21	25	0	22	20	21	35	0	22	20	31	25	0	22	30	21	25	0
16325	Homo sapiens	RIP-Seq	SRR10814896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/096/SRR10814896/SRR10814896.fastq.gz	EGFR/Src/Erk-Stabilized YTHDF2 Promotes Cholesterol Dysregulation and Invasive Growth of Glioblastoma	7	61	25	3	1	8	25	18	46	0	12	43	22	21	0	21	30	24	22	0	26	19	27	26	0	28	21	22	28	0	21	19	17	41	0	19	25	18	36	0	18	23	20	37	0	30	21	20	27	0	24	25	26	23	0	22	25	25	27	0	23	25	23	27	0	24	24	23	27	0	22	24	25	27	0	22	25	25	26	0	23	23	26	26	0	22	24	26	27	0	22	25	27	25	0	22	25	25	26	0	22	24	26	26	0	23	24	24	27	0	24	23	23	28	0	23	26	22	27	0	24	27	22	26	0	24	26	22	26	0	25	25	22	26	0	24	27	22	24	0	24	25	22	26	0	22	26	23	26	0	22	26	24	26	0	23	26	23	26	0	23	27	24	25	0	23	25	24	26	0	24	24	24	25	0	24	24	25	25	0	23	24	25	26	0	24	24	25	25	0	25	25	22	26	0	24	25	24	25	0	26	24	23	25	0	24	26	23	25	0	24	26	23	25	0	26	25	22	25	0	23	25	24	27	0	24	25	24	26	0	24	23	24	27	0	24	24	24	26	0	23	24	25	26	0	24	23	23	28	0
14781	Mus musculus	RIP-Seq	SRR12898826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/026/SRR12898826/SRR12898826.fastq.gz	Arginine methylation of the intrinsically disordered C-terminus of METTL14 controls N6-methyladenosine function in DNA repair	6	43	44	3	1	7	35	21	35	0	9	48	20	22	0	16	36	25	21	0	20	25	27	25	0	22	27	24	25	0	17	23	17	40	0	17	29	18	35	0	18	27	19	34	0	28	24	21	25	0	22	30	24	22	0	18	30	24	26	0	19	28	24	27	0	21	28	22	27	0	19	29	24	26	0	20	30	25	23	0	21	28	26	24	0	21	29	26	23	0	22	28	25	24	0	21	28	24	24	0	20	29	26	24	0	21	28	24	25	0	20	28	25	25	0	21	29	23	25	0	20	30	24	24	0	21	29	23	25	0	21	29	23	25	0	20	29	24	25	0	22	29	23	25	0	20	30	24	23	0	20	30	23	24	0	21	29	23	24	0	19	32	23	24	0	21	29	24	24	0	22	27	25	24	0	20	30	24	24	0	21	29	24	24	0	21	28	25	24	0	20	29	24	24	0	19	30	25	24	0	20	29	26	24	0	20	30	24	24	0	19	29	25	24	0	20	28	25	25	0	20	29	24	25	0	20	29	24	25	0	21	28	25	24	0	20	30	26	23	0	21	29	25	23	0	21	29	24	24	0
13664	Mus musculus	RIP-Seq	SRR5991041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR599/001/SRR5991041/SRR5991041.fastq.gz	NOVA2 cTag-CLIP	65	10	9	14	0	31	13	16	38	0	26	16	19	36	0	25	19	17	37	0	27	19	18	34	0	25	22	16	36	0	26	21	16	36	0	23	21	15	38	0	24	22	15	37	0	23	22	15	38	0	23	23	15	37	0	23	24	15	36	0	25	22	15	35	0	24	23	15	37	0	24	23	15	36	0	24	23	15	35	0	25	23	15	35	0	24	23	15	36	0	24	23	15	35	0	24	23	16	35	0	25	23	16	35	0	24	23	15	35	0	24	24	15	35	0	25	24	15	35	0	25	24	15	35	0	24	24	14	36	0	25	23	15	35	0	25	24	15	35	0	25	23	15	35	0	24	24	15	35	0	24	24	15	35	0	25	24	15	34	0	24	24	15	34	0	25	23	15	35	0	24	23	15	35	0	24	24	15	34	0	26	23	15	34	0	25	23	15	35	0	24	24	16	34	0	25	23	16	34	0	25	23	16	34	0	25	23	16	33	0	26	23	17	33	0	26	23	16	33	0	25	22	17	34	0	26	22	17	33	0	27	23	16	33	0	26	23	16	33	0	25	21	22	30	0	24	21	19	35	0
9551	Homo sapiens	RIP-Seq	SRR9033950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/000/SRR9033950/SRR9033950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/000/SRR9033950/SRR9033950_2.fastq.gz	BCDIN3D regulates tRNAHis 3’ fragment processing	6	12	6	74	0	33	44	6	15	0	50	6	34	8	0	44	10	33	11	0	38	21	30	8	0	31	12	8	46	0	9	48	13	29	0	8	32	37	21	0	8	10	57	23	0	47	12	30	10	0	58	10	23	8	0	31	19	38	10	0	39	7	43	9	0	33	7	47	11	0	11	37	32	19	0	37	32	23	6	0	32	34	24	8	0	49	31	10	8	0	32	39	9	19	0	11	41	40	6	0	23	9	32	35	0	10	45	13	29	0	9	30	11	48	0	10	24	37	27	0	38	9	44	7	0	58	10	24	6	0	32	50	8	8	0	11	33	9	45	0	9	51	11	27	0	10	57	25	6	0	35	37	9	18	0	29	11	48	10	0	10	25	31	33	0	11	36	23	28	0	35	33	7	23	0	29	50	10	9	0	9	60	19	9	0	47	32	11	8	0	31	38	7	22	0	12	58	22	6	0	21	31	38	8	0	25	11	56	6	0	38	8	43	9	0	44	9	11	34	0	25	36	8	29	0	10	43	9	36	0	9	38	23	28	0	11	45	34	7	0	24	12	34	29	0	36	11	31	20	0
15897	Homo sapiens	RIP-Seq	SRR12427690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/090/SRR12427690/SRR12427690_1.fastq.gz	Enhanced crosslinking and immunoprecipitation of SERBP1 in Hela cells	31	30	17	20	0	27	35	14	21	0	28	34	16	20	0	31	34	15	19	0	29	41	10	18	0	0	66	0	31	0	0	67	31	1	0	1	31	0	66	0	66	1	0	31	0	31	1	1	65	0	65	1	1	31	0	1	1	2	94	0	18	39	20	21	0	32	21	26	18	0	20	32	31	15	0	20	31	28	18	0	22	30	27	19	0	21	30	27	20	0	22	29	26	21	0	23	29	26	21	0	22	29	26	21	0	22	29	26	21	0	22	30	25	21	0	22	29	26	21	0	22	30	25	21	0	22	29	26	21	0	22	31	25	20	0	23	28	26	20	0	22	28	26	21	0	23	28	27	21	0	23	28	26	21	0	22	28	27	21	0	22	28	27	22	0	22	28	26	21	0	22	29	25	21	0	23	28	26	21	0	22	29	26	21	0	22	28	26	21	0	22	29	26	21	0	22	28	27	21	0	22	27	26	22	0	22	27	27	22	0	21	28	27	22	0	22	27	27	22	0	22	27	27	22	0	21	28	27	22	0	22	27	27	22	0	22	27	27	22	0	22	27	27	22	0	21	26	28	22	0
10991	Homo sapiens	RIP-Seq	SRR8569436	ftp.sra.ebi.ac.uk/vol1/fastq/SRR856/006/SRR8569436/SRR8569436.fastq.gz	Formaldehyde-fixed RNA-Immunoprecipitation (fRIP for heterogenous ribonucleoprotein K (hnRNP K)	36	21	18	23	0	31	14	21	32	0	30	17	19	32	0	30	17	19	32	0	30	17	21	30	0	29	17	20	31	0	31	17	21	29	0	29	18	19	32	0	29	18	19	31	0	30	18	19	31	0	29	17	21	30	0	31	18	20	30	0	30	18	20	30	0	30	18	20	30	0	30	18	20	30	0	30	18	20	30	0	30	18	20	30	0	30	18	20	30	0	30	18	20	30	0	31	18	20	30	0	30	18	20	29	0	30	18	20	30	0	30	18	20	30	0	30	19	20	29	0	31	19	19	29	0	31	18	20	29	0	31	19	20	29	0	31	18	20	29	0	30	18	20	29	0	31	18	20	29	0	31	19	20	29	0	31	18	20	29	0	31	18	20	29	0	31	18	20	29	0	30	19	20	29	0	31	18	20	29	0	31	19	20	29	0	31	18	20	29	0	31	18	20	29	0	31	19	20	29	0	31	19	20	29	0	31	19	20	29	0	31	19	20	29	0	31	19	20	29	0	31	19	20	29	0	31	19	20	29	0	30	19	19	29	0	31	19	19	29	0	30	19	20	29	0	30	19	20	29	0
5014	Homo sapiens	RIP-Seq	SRR5725954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5725954/SRR5725954_1.fastq.gz	Profiling of SORBS2-bound RNAs	5	34	49	10	0	13	33	32	20	0	15	29	35	19	0	19	27	40	12	0	20	19	45	14	0	24	24	35	15	0	22	25	26	26	0	19	32	28	19	0	14	29	35	20	0	29	22	29	17	0	17	29	38	14	0	14	32	35	18	0	22	25	31	20	0	18	32	29	19	0	21	27	31	19	0	17	30	33	18	0	17	28	36	17	0	17	26	33	21	0	18	32	31	16	0	18	27	32	20	0	17	29	35	17	0	22	29	30	17	0	21	29	31	17	0	17	32	32	18	0	17	30	30	21	0	17	33	32	16	0	17	31	32	18	0	22	27	32	17	0	18	27	37	16	0	18	28	31	21	0	17	34	30	17	0	21	30	30	17	0	17	36	28	17	0	17	30	31	20	0	16	30	36	16	0	20	30	32	17	0	16	35	30	17	0	16	35	30	18	0	21	29	32	17	0	21	28	33	16	0	17	29	31	22	0	17	34	31	17	0	17	29	32	20	0	16	37	27	17	0	15	31	36	16	0	15	31	31	21	0	20	31	30	17	0	17	31	29	21	0	16	33	34	16	0	16	36	29	17	0
9835	Mus musculus	RIP-Seq	SRR5495993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR549/003/SRR5495993/SRR5495993.fastq.gz	Photoactivatable-Ribonucleotide-Enhanced Crosslinking and Immunoprecipitation (PAR-CLIP) of RNA-binding proteins (RBPs), LIN28A, LIN28B Igf2bp3 and Pum2 in 220-8 mouse cell lines	
14749	Mus musculus	RIP-Seq	SRR13186897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR131/097/SRR13186897/SRR13186897_1.fastq.gz	Prenatal Androgenization Alters the Development of GnRH Neuron and Preoptic Area RNA Transcripts in Female Mice (II)	25	26	25	22	0	23	23	28	24	0	23	26	25	24	0	25	25	23	25	0	24	25	25	24	0	23	25	25	24	0	24	25	25	23	0	24	26	25	24	0	23	26	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	23	26	25	24	0	24	26	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	23	0	23	26	25	23	0	23	25	26	23	0	24	25	25	24	0	23	26	26	24	0	24	25	25	24	0	24	25	25	24	0	23	26	25	24	0	24	25	25	24	0	23	26	25	24	0	23	26	25	24	0	24	25	26	24	0	23	25	26	23	0	24	25	26	24	0	24	25	26	23	0	23	25	26	23	0	24	25	25	24	0	24	26	25	24	0	24	25	26	23	0	24	26	26	23	0	24	25	26	23	0	24	25	26	23	0	23	26	26	23	0	23	26	25	23	0	24	25	26	23	0	23	25	26	24	0	24	26	26	23	0	23	26	25	24	0
7623	Homo sapiens	RIP-Seq	SRR10259044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/044/SRR10259044/SRR10259044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/044/SRR10259044/SRR10259044_2.fastq.gz	Altered m6A Modification of Specific Cellular Transcripts Affects Flaviviridae Infection	7	42	42	7	0	10	25	24	39	0	13	35	25	25	0	21	26	28	22	0	25	18	30	25	0	28	21	25	25	0	20	17	19	42	0	20	24	21	34	0	19	23	21	35	0	31	19	23	26	0	23	25	27	23	0	20	24	25	29	0	22	23	24	29	0	23	23	23	29	0	22	23	25	28	0	22	24	25	27	0	23	23	25	27	0	23	23	25	27	0	23	24	25	27	0	23	23	24	27	0	23	23	25	27	0	23	23	25	27	0	23	23	25	27	0	23	23	24	27	0	22	24	25	27	0	23	24	24	27	0	22	24	24	28	0	23	24	24	27	0	23	23	24	27	0	23	24	24	27	0	23	24	24	26	0	23	24	24	27	0	22	24	24	27	0	23	23	24	27	0	23	23	24	27	0	22	24	25	27	0	23	24	24	27	0	23	24	24	27	0	23	24	24	27	0	23	25	24	26	0	23	23	25	26	0	23	24	24	27	0	22	24	25	27	0	23	24	24	27	0	23	24	24	27	0	23	24	25	27	0	23	23	25	27	0	23	24	25	26	0	23	23	25	27	0	23	24	24	27	0
23996	Homo sapiens	RIP-Seq	SRR9734011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR973/001/SRR9734011/SRR9734011.fastq.gz	Cell cycle-dependent YTHDF2 promotes mitotic entry by repressing WEE1	7	56	27	8	0	12	26	25	36	0	15	35	28	20	0	23	26	31	18	0	25	20	29	23	0	27	23	24	24	0	16	22	20	40	0	16	30	22	30	0	16	27	22	33	0	29	23	24	22	0	19	32	28	20	0	17	29	27	25	0	19	28	25	26	0	22	26	24	26	0	20	27	27	24	0	20	28	27	24	0	22	26	26	24	0	20	27	26	25	0	21	27	26	24	0	21	27	26	24	0	20	27	27	24	0	20	27	27	24	0	21	26	27	24	0	22	26	26	23	0	20	27	27	23	0	22	27	26	23	0	21	27	26	23	0	22	28	25	23	0	21	27	26	24	0	21	28	26	23	0	21	28	26	23	0	20	27	26	24	0	21	27	26	24	0	21	27	27	23	0	21	28	25	23	0	20	29	26	23	0	21	28	26	23	0	20	28	25	24	0	21	28	26	23	0	21	29	25	23	0	21	27	27	23	0	20	28	26	24	0	20	28	26	24	0	22	27	26	24	0	21	27	26	24	0	21	27	26	24	0	20	27	27	23	0	20	29	27	22	0	20	28	27	23	0	21	27	26	23	0
4088	Homo sapiens	RIP-Seq	SRR5481614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR548/004/SRR5481614/SRR5481614.fastq.gz	eCLIP in immortalized human mammary epithelial cells	29	35	17	18	0	37	33	13	15	0	39	34	11	14	0	41	28	14	15	0	19	35	24	20	0	22	18	28	30	0	19	22	30	27	0	23	24	30	22	0	24	29	26	19	0	23	27	27	20	0	21	24	33	19	0	21	24	34	19	0	22	25	32	19	0	20	29	31	18	0	19	27	33	19	0	22	25	31	19	0	21	25	32	20	0	23	27	28	20	0	23	26	30	19	0	23	26	29	19	0	23	25	30	20	0	22	27	28	21	0	23	26	28	22	0	21	25	31	21	0	22	26	30	21	0	22	24	31	21	0	23	25	30	20	0	23	26	29	20	0	23	25	28	22	0	22	27	28	21	0	21	24	29	23	0	22	27	29	20	0	22	25	29	21	0	24	27	28	20	0	23	25	29	21	0	23	24	30	21	0	23	26	30	19	0	24	25	27	22	0	22	25	31	20	0	24	24	30	20	0	24	25	29	20	0	25	23	30	20	0	23	25	29	21	0	23	26	29	20	0	25	25	29	19	0	25	25	30	19	0	24	25	29	20	0	24	26	28	20	0	24	25	30	19	0	24	26	28	19	0
18452	Homo sapiens	RIP-Seq	SRR10083423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/023/SRR10083423/SRR10083423_1.fastq.gz	Combining RNA-Sequencing with immunoprecipitation of 8-oxo-7,8-dihydroguanosine (8-oxoG) facilitates discovery of cellular effects associated with lung cell exposure to air pollution	8	37	35	17	0	10	29	29	29	0	17	28	30	23	0	20	26	33	19	0	24	20	32	22	0	25	23	27	22	0	21	20	20	37	0	20	27	23	28	0	18	26	24	29	0	29	22	24	24	0	22	27	29	20	0	20	26	27	24	0	21	25	26	26	0	22	25	25	27	0	22	24	26	26	0	21	25	26	26	0	21	24	26	26	0	22	25	26	26	0	22	26	26	24	0	22	26	25	24	0	22	26	25	25	0	23	25	25	24	0	24	25	25	25	0	22	25	26	25	0	22	26	25	24	0	23	26	25	25	0	22	26	25	25	0	24	26	25	23	0	23	25	27	23	0	22	25	26	24	0	22	25	26	24	0	22	25	26	24	0	23	26	25	24	0	23	25	25	24	0	24	25	25	24	0	23	25	25	25	0	23	26	25	24	0	23	26	25	24	0	23	26	25	24	0	23	26	25	24	0	23	26	24	25	0	24	25	24	26	0	23	25	25	25	0	24	26	24	25	0	23	24	25	25	0	24	26	25	24	0	24	25	25	24	0	23	25	26	24	0	23	26	26	24	0	23	26	26	24	0
5892	Mus musculus	RIP-Seq	SRR8062099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR806/009/SRR8062099/SRR8062099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR806/009/SRR8062099/SRR8062099_2.fastq.gz	RIP-seq for hnRNPK in Min6 cells	13	37	34	14	0	19	22	27	30	0	22	26	28	22	0	26	24	30	19	0	27	21	30	20	0	31	22	25	20	0	19	23	22	33	0	22	27	23	26	0	21	26	24	27	0	32	20	25	22	0	24	27	29	18	0	21	27	25	24	0	23	24	25	26	0	23	24	25	25	0	23	25	26	24	0	23	25	26	24	0	24	25	26	24	0	24	25	25	24	0	24	25	25	24	0	24	25	26	24	0	24	25	25	24	0	24	25	26	23	0	24	25	25	23	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	26	24	0	24	25	25	24	0	24	25	26	23	0	24	25	25	24	0	24	25	26	24	0	24	25	26	23	0	24	25	25	24	0	24	25	26	24	0	24	25	26	24	0	24	25	25	24	0	24	25	25	23	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	26	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	26	24	0	24	25	26	23	0	24	25	25	24	0	24	25	26	24	0	24	25	25	24	0
4902	Mus musculus	RIP-Seq	SRR5990144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR599/004/SRR5990144/SRR5990144.fastq.gz	RNA-dependent chromatin targeting of TET2 for endogenous retrovirus control in pluripotent stem cells [CLIP-Seq]	84	12	3	0	0	32	42	21	3	0	29	23	29	18	0	24	23	33	18	0	25	23	32	17	0	25	24	34	15	0	23	22	36	16	0	23	22	34	19	0	22	22	36	17	0	22	22	36	18	0	23	22	32	21	0	22	23	33	20	0	21	22	33	21	0	22	24	32	20	0	21	23	35	19	0	23	21	32	21	0	23	23	31	21	0	23	25	30	20	0	23	23	33	20	0	25	23	33	18	0	24	21	33	20	0	24	21	34	19	0	25	22	33	18	0	26	21	34	17	0	27	20	35	16	0	27	21	31	18	0	27	22	32	17	0	29	22	30	17	0	30	20	32	16	0	30	21	31	17	0	30	20	32	16	0	30	22	32	14	0	31	21	31	15	0	30	21	31	16	0	30	22	32	13	0	32	21	32	13	0	34	21	30	13	0	34	22	29	13	0	34	21	30	13	0	34	23	29	13	0	33	23	28	13	0	33	24	28	13	0	34	25	27	13	0	31	26	27	14	0	32	27	25	13	0	29	28	26	15	0	31	30	26	12	0	32	26	27	12	0	32	28	24	14	0	34	30	20	14	0
